1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.49	0.17	0.05	0.01	0.01	0.05	0.17	0.49	1.00	
1.00	0.58	0.26	0.09	0.03	0.03	0.09	0.26	0.58	1.00	
1.00	0.60	0.29	0.11	0.03	0.03	0.11	0.29	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.30	0.11	0.03	0.03	0.11	0.30	0.60	1.00	
1.00	0.60	0.29	0.11	0.03	0.03	0.11	0.29	0.60	1.00	
1.00	0.58	0.26	0.09	0.03	0.03	0.09	0.26	0.58	1.00	
1.00	0.49	0.17	0.05	0.01	0.01	0.05	0.17	0.49	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.50	0.18	0.07	0.03	0.03	0.07	0.18	0.50	1.00	
1.00	0.60	0.29	0.12	0.04	0.04	0.12	0.29	0.60	1.00	
1.00	0.63	0.33	0.14	0.05	0.05	0.14	0.33	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.34	0.15	0.06	0.06	0.15	0.34	0.63	1.00	
1.00	0.63	0.33	0.14	0.05	0.05	0.14	0.33	0.63	1.00	
1.00	0.60	0.29	0.12	0.04	0.04	0.12	0.29	0.60	1.00	
1.00	0.50	0.18	0.07	0.03	0.03	0.07	0.18	0.50	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.51	0.20	0.08	0.04	0.04	0.08	0.20	0.51	1.00	
1.00	0.61	0.32	0.14	0.06	0.06	0.14	0.32	0.61	1.00	
1.00	0.65	0.36	0.17	0.08	0.08	0.17	0.36	0.65	1.00	
1.00	0.65	0.37	0.18	0.09	0.09	0.18	0.37	0.65	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.66	0.37	0.18	0.09	0.09	0.18	0.37	0.66	1.00	
1.00	0.65	0.37	0.18	0.09	0.09	0.18	0.37	0.65	1.00	
1.00	0.65	0.36	0.17	0.08	0.08	0.17	0.36	0.65	1.00	
1.00	0.61	0.32	0.14	0.06	0.06	0.14	0.32	0.61	1.00	
1.00	0.51	0.20	0.08	0.04	0.04	0.08	0.20	0.51	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.51	0.21	0.09	0.05	0.05	0.09	0.21	0.51	1.00	
1.00	0.63	0.34	0.16	0.08	0.08	0.16	0.34	0.63	1.00	
1.00	0.66	0.38	0.20	0.10	0.10	0.20	0.38	0.66	1.00	
1.00	0.67	0.40	0.21	0.11	0.11	0.21	0.40	0.67	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.68	0.40	0.21	0.12	0.12	0.21	0.40	0.68	1.00	
1.00	0.67	0.40	0.21	0.11	0.11	0.21	0.40	0.67	1.00	
1.00	0.66	0.38	0.20	0.10	0.10	0.20	0.38	0.66	1.00	
1.00	0.63	0.34	0.16	0.08	0.08	0.16	0.34	0.63	1.00	
1.00	0.51	0.21	0.09	0.05	0.05	0.09	0.21	0.51	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.52	0.22	0.10	0.06	0.06	0.10	0.22	0.52	1.00	
1.00	0.64	0.35	0.18	0.10	0.10	0.18	0.35	0.64	1.00	
1.00	0.68	0.40	0.22	0.13	0.13	0.22	0.40	0.68	1.00	
1.00	0.69	0.42	0.24	0.14	0.14	0.24	0.42	0.69	1.00	
1.00	0.69	0.43	0.24	0.15	0.15	0.24	0.43	0.69	1.00	
1.00	0.69	0.43	0.25	0.15	0.15	0.25	0.43	0.69	1.00	
1.00	0.69	0.43	0.25	0.15	0.15	0.25	0.43	0.69	1.00	
1.00	0.69	0.43	0.25	0.15	0.15	0.25	0.43	0.69	1.00	
1.00	0.69	0.43	0.25	0.15	0.15	0.25	0.43	0.69	1.00	
1.00	0.69	0.43	0.25	0.15	0.15	0.25	0.43	0.69	1.00	
1.00	0.69	0.43	0.25	0.15	0.15	0.25	0.43	0.69	1.00	
1.00	0.69	0.43	0.25	0.15	0.15	0.25	0.43	0.69	1.00	
1.00	0.69	0.43	0.25	0.15	0.15	0.25	0.43	0.69	1.00	
1.00	0.69	0.43	0.24	0.15	0.15	0.24	0.43	0.69	1.00	
1.00	0.69	0.42	0.24	0.14	0.14	0.24	0.42	0.69	1.00	
1.00	0.68	0.40	0.22	0.13	0.13	0.22	0.40	0.68	1.00	
1.00	0.64	0.35	0.18	0.10	0.10	0.18	0.35	0.64	1.00	
1.00	0.52	0.22	0.10	0.06	0.06	0.10	0.22	0.52	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.52	0.22	0.11	0.07	0.07	0.11	0.22	0.52	1.00	
1.00	0.64	0.37	0.20	0.12	0.12	0.20	0.37	0.64	1.00	
1.00	0.69	0.42	0.24	0.15	0.15	0.24	0.42	0.69	1.00	
1.00	0.70	0.45	0.26	0.17	0.17	0.26	0.45	0.70	1.00	
1.00	0.71	0.45	0.27	0.18	0.18	0.27	0.45	0.71	1.00	
1.00	0.71	0.46	0.28	0.18	0.18	0.28	0.46	0.71	1.00	
1.00	0.71	0.46	0.28	0.18	0.18	0.28	0.46	0.71	1.00	
1.00	0.71	0.46	0.28	0.18	0.18	0.28	0.46	0.71	1.00	
1.00	0.71	0.46	0.28	0.18	0.18	0.28	0.46	0.71	1.00	
1.00	0.71	0.46	0.28	0.18	0.18	0.28	0.46	0.71	1.00	
1.00	0.71	0.46	0.28	0.18	0.18	0.28	0.46	0.71	1.00	
1.00	0.71	0.46	0.28	0.18	0.18	0.28	0.46	0.71	1.00	
1.00	0.71	0.46	0.28	0.18	0.18	0.28	0.46	0.71	1.00	
1.00	0.71	0.45	0.27	0.18	0.18	0.27	0.45	0.71	1.00	
1.00	0.70	0.45	0.26	0.17	0.17	0.26	0.45	0.70	1.00	
1.00	0.69	0.42	0.24	0.15	0.15	0.24	0.42	0.69	1.00	
1.00	0.64	0.37	0.20	0.12	0.12	0.20	0.37	0.64	1.00	
1.00	0.52	0.22	0.11	0.07	0.07	0.11	0.22	0.52	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.53	0.23	0.12	0.08	0.08	0.12	0.23	0.53	1.00	
1.00	0.65	0.38	0.21	0.14	0.14	0.21	0.38	0.65	1.00	
1.00	0.70	0.44	0.27	0.18	0.18	0.27	0.44	0.70	1.00	
1.00	0.71	0.47	0.29	0.20	0.20	0.29	0.47	0.71	1.00	
1.00	0.72	0.48	0.30	0.21	0.21	0.30	0.48	0.72	1.00	
1.00	0.72	0.48	0.30	0.21	0.21	0.30	0.48	0.72	1.00	
1.00	0.72	0.48	0.30	0.21	0.21	0.30	0.48	0.72	1.00	
1.00	0.72	0.48	0.30	0.21	0.21	0.30	0.48	0.72	1.00	
1.00	0.72	0.48	0.31	0.21	0.21	0.31	0.48	0.72	1.00	
1.00	0.72	0.48	0.31	0.21	0.21	0.31	0.48	0.72	1.00	
1.00	0.72	0.48	0.30	0.21	0.21	0.30	0.48	0.72	1.00	
1.00	0.72	0.48	0.30	0.21	0.21	0.30	0.48	0.72	1.00	
1.00	0.72	0.48	0.30	0.21	0.21	0.30	0.48	0.72	1.00	
1.00	0.72	0.48	0.30	0.21	0.21	0.30	0.48	0.72	1.00	
1.00	0.71	0.47	0.29	0.20	0.20	0.29	0.47	0.71	1.00	
1.00	0.70	0.44	0.27	0.18	0.18	0.27	0.44	0.70	1.00	
1.00	0.65	0.38	0.21	0.14	0.14	0.21	0.38	0.65	1.00	
1.00	0.53	0.23	0.12	0.08	0.08	0.12	0.23	0.53	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.53	0.24	0.13	0.08	0.08	0.13	0.24	0.53	1.00	
1.00	0.66	0.39	0.23	0.15	0.15	0.23	0.39	0.66	1.00	
1.00	0.71	0.46	0.29	0.20	0.20	0.29	0.46	0.71	1.00	
1.00	0.72	0.49	0.31	0.22	0.22	0.31	0.49	0.72	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.73	0.50	0.33	0.24	0.24	0.33	0.50	0.73	1.00	
1.00	0.72	0.49	0.31	0.22	0.22	0.31	0.49	0.72	1.00	
1.00	0.71	0.46	0.29	0.20	0.20	0.29	0.46	0.71	1.00	
1.00	0.66	0.39	0.23	0.15	0.15	0.23	0.39	0.66	1.00	
1.00	0.53	0.24	0.13	0.08	0.08	0.13	0.24	0.53	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.54	0.24	0.14	0.09	0.09	0.14	0.24	0.54	1.00	
1.00	0.66	0.40	0.24	0.17	0.17	0.24	0.40	0.66	1.00	
1.00	0.71	0.47	0.30	0.22	0.22	0.30	0.47	0.71	1.00	
1.00	0.73	0.50	0.34	0.25	0.25	0.34	0.50	0.73	1.00	
1.00	0.74	0.52	0.35	0.26	0.26	0.35	0.52	0.74	1.00	
1.00	0.74	0.52	0.36	0.27	0.27	0.36	0.52	0.74	1.00	
1.00	0.75	0.52	0.36	0.27	0.27	0.36	0.52	0.75	1.00	
1.00	0.75	0.52	0.36	0.27	0.27	0.36	0.52	0.75	1.00	
1.00	0.75	0.52	0.36	0.27	0.27	0.36	0.52	0.75	1.00	
1.00	0.75	0.52	0.36	0.27	0.27	0.36	0.52	0.75	1.00	
1.00	0.75	0.52	0.36	0.27	0.27	0.36	0.52	0.75	1.00	
1.00	0.75	0.52	0.36	0.27	0.27	0.36	0.52	0.75	1.00	
1.00	0.74	0.52	0.36	0.27	0.27	0.36	0.52	0.74	1.00	
1.00	0.74	0.52	0.35	0.26	0.26	0.35	0.52	0.74	1.00	
1.00	0.73	0.50	0.34	0.25	0.25	0.34	0.50	0.73	1.00	
1.00	0.71	0.47	0.30	0.22	0.22	0.30	0.47	0.71	1.00	
1.00	0.66	0.40	0.24	0.17	0.17	0.24	0.40	0.66	1.00	
1.00	0.54	0.24	0.14	0.09	0.09	0.14	0.24	0.54	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.54	0.25	0.14	0.10	0.10	0.14	0.25	0.54	1.00	
1.00	0.67	0.41	0.25	0.18	0.18	0.25	0.41	0.67	1.00	
1.00	0.72	0.49	0.32	0.24	0.24	0.32	0.49	0.72	1.00	
1.00	0.74	0.52	0.36	0.27	0.27	0.36	0.52	0.74	1.00	
1.00	0.75	0.53	0.37	0.29	0.29	0.37	0.53	0.75	1.00	
1.00	0.75	0.54	0.38	0.30	0.30	0.38	0.54	0.75	1.00	
1.00	0.76	0.54	0.38	0.30	0.30	0.38	0.54	0.76	1.00	
1.00	0.76	0.54	0.39	0.30	0.30	0.39	0.54	0.76	1.00	
1.00	0.76	0.54	0.39	0.30	0.30	0.39	0.54	0.76	1.00	
1.00	0.76	0.54	0.39	0.30	0.30	0.39	0.54	0.76	1.00	
1.00	0.76	0.54	0.39	0.30	0.30	0.39	0.54	0.76	1.00	
1.00	0.76	0.54	0.38	0.30	0.30	0.38	0.54	0.76	1.00	
1.00	0.75	0.54	0.38	0.30	0.30	0.38	0.54	0.75	1.00	
1.00	0.75	0.53	0.37	0.29	0.29	0.37	0.53	0.75	1.00	
1.00	0.74	0.52	0.36	0.27	0.27	0.36	0.52	0.74	1.00	
1.00	0.72	0.49	0.32	0.24	0.24	0.32	0.49	0.72	1.00	
1.00	0.67	0.41	0.25	0.18	0.18	0.25	0.41	0.67	1.00	
1.00	0.54	0.25	0.14	0.10	0.10	0.14	0.25	0.54	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.54	0.25	0.15	0.11	0.11	0.15	0.25	0.54	1.00	
1.00	0.67	0.42	0.26	0.20	0.20	0.26	0.42	0.67	1.00	
1.00	0.73	0.50	0.34	0.26	0.26	0.34	0.50	0.73	1.00	
1.00	0.75	0.53	0.38	0.30	0.30	0.38	0.53	0.75	1.00	
1.00	0.76	0.55	0.40	0.32	0.32	0.40	0.55	0.76	1.00	
1.00	0.76	0.56	0.40	0.32	0.32	0.40	0.56	0.76	1.00	
1.00	0.77	0.56	0.41	0.33	0.33	0.41	0.56	0.77	1.00	
1.00	0.77	0.56	0.41	0.33	0.33	0.41	0.56	0.77	1.00	
1.00	0.77	0.56	0.41	0.33	0.33	0.41	0.56	0.77	1.00	
1.00	0.77	0.56	0.41	0.33	0.33	0.41	0.56	0.77	1.00	
1.00	0.77	0.56	0.41	0.33	0.33	0.41	0.56	0.77	1.00	
1.00	0.77	0.56	0.41	0.33	0.33	0.41	0.56	0.77	1.00	
1.00	0.76	0.56	0.40	0.32	0.32	0.40	0.56	0.76	1.00	
1.00	0.76	0.55	0.40	0.32	0.32	0.40	0.55	0.76	1.00	
1.00	0.75	0.53	0.38	0.30	0.30	0.38	0.53	0.75	1.00	
1.00	0.73	0.50	0.34	0.26	0.26	0.34	0.50	0.73	1.00	
1.00	0.67	0.42	0.26	0.20	0.20	0.26	0.42	0.67	1.00	
1.00	0.54	0.25	0.15	0.11	0.11	0.15	0.25	0.54	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.54	0.26	0.15	0.11	0.11	0.15	0.26	0.54	1.00	
1.00	0.68	0.43	0.28	0.21	0.21	0.28	0.43	0.68	1.00	
1.00	0.73	0.51	0.35	0.28	0.28	0.35	0.51	0.73	1.00	
1.00	0.76	0.55	0.40	0.32	0.32	0.40	0.55	0.76	1.00	
1.00	0.77	0.57	0.42	0.34	0.34	0.42	0.57	0.77	1.00	
1.00	0.77	0.57	0.43	0.35	0.35	0.43	0.57	0.77	1.00	
1.00	0.77	0.58	0.43	0.35	0.35	0.43	0.58	0.77	1.00	
1.00	0.78	0.58	0.43	0.36	0.36	0.43	0.58	0.78	1.00	
1.00	0.78	0.58	0.43	0.36	0.36	0.43	0.58	0.78	1.00	
1.00	0.78	0.58	0.43	0.36	0.36	0.43	0.58	0.78	1.00	
1.00	0.78	0.58	0.43	0.36	0.36	0.43	0.58	0.78	1.00	
1.00	0.77	0.58	0.43	0.35	0.35	0.43	0.58	0.77	1.00	
1.00	0.77	0.57	0.43	0.35	0.35	0.43	0.57	0.77	1.00	
1.00	0.77	0.57	0.42	0.34	0.34	0.42	0.57	0.77	1.00	
1.00	0.76	0.55	0.40	0.32	0.32	0.40	0.55	0.76	1.00	
1.00	0.73	0.51	0.35	0.28	0.28	0.35	0.51	0.73	1.00	
1.00	0.68	0.43	0.28	0.21	0.21	0.28	0.43	0.68	1.00	
1.00	0.54	0.26	0.15	0.11	0.11	0.15	0.26	0.54	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
